,Symbol,Name,Market Cap,Country,Sector,Industry,XGB StragyReturn,XGB recall -1,XGB recall 0,XGB recall 1,XGB precision -1 ,XGB precision 0,XGB precision 1,XGB accuracy,RandomForest StragyReturn,RandomForest recall -1,RandomForest recall 0,RandomForest recall 1,RandomForest precision -1 ,RandomForest precision 0,RandomForest precision 1,RandomForest accuracy,KNN StragyReturn,KNN recall -1,KNN recall 0,KNN recall 1,KNN precision -1 ,KNN precision 0,KNN precision 1,KNN accuracy,Stacking StragyReturn,Stacking recall -1,Stacking recall 0,Stacking recall 1,Stacking precision -1 ,Stacking precision 0,Stacking precision 1,Stacking accuracy
0,ACTDW,ArcLight Clean Transition Corp. II Warrant,0.0,United States,Finance,Business Services,-0.004955939770242192,0.23076923076923078,0.08333333333333333,0.08333333333333333,0.5,0.25,0.25,0.3611111111111111,-0.01879636627990166,0.46153846153846156,0.16666666666666666,0.16666666666666666,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.4166666666666667,-0.0027557443539635014,0.07692307692307693,0.6666666666666666,0.6666666666666666,0.5,0.32,0.32,0.3333333333333333,-0.0031949919555581793,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.36363636363636365,0.36363636363636365,0.3055555555555556
0,ACTG,Acacia Research Corporation (Acacia Tech) Common Stock,264903703.0,United States,Miscellaneous,Multi-Sector Companies,-0.0012636230518012072,0.4444444444444444,0.36923076923076925,0.36923076923076925,0.3287671232876712,0.4,0.4,0.3850574712643678,0.0001589986432502748,0.3888888888888889,0.38461538461538464,0.38461538461538464,0.2727272727272727,0.4166666666666667,0.4166666666666667,0.3620689655172414,0.0007409913490720232,0.2962962962962963,0.3384615384615385,0.3384615384615385,0.2857142857142857,0.3188405797101449,0.3188405797101449,0.2988505747126437,0.0008802655413649789,0.3333333333333333,0.18461538461538463,0.18461538461538463,0.29508196721311475,0.35294117647058826,0.35294117647058826,0.28735632183908044
0,ACU,Acme United Corporation. Common Stock,128148732.0,United States,Consumer Durables,Home Furnishings,-0.0009061233694554876,0.3125,0.2631578947368421,0.2631578947368421,0.6,0.3333333333333333,0.3333333333333333,0.4,-0.0015018366807386088,0.3125,0.2631578947368421,0.2631578947368421,0.4838709677419355,0.37037037037037035,0.37037037037037035,0.43703703703703706,-0.0021904015443614043,0.2916666666666667,0.2894736842105263,0.2894736842105263,0.3684210526315789,0.23404255319148937,0.23404255319148937,0.37777777777777777,-0.0023098419134372607,0.3541666666666667,0.3684210526315789,0.3684210526315789,0.53125,0.3181818181818182,0.3181818181818182,0.4148148148148148
0,ACV,Virtus AllianzGI Diversified Income & Convertible Fund Common Shares of Beneficial Interest,372430502.0,United States,Finance,Finance/Investors Services,-7.922222515672436e-05,0.3333333333333333,0.22448979591836735,0.22448979591836735,0.3409090909090909,0.34375,0.34375,0.3466666666666667,-0.00017234456081577785,0.1111111111111111,0.3673469387755102,0.3673469387755102,0.4166666666666667,0.3050847457627119,0.3050847457627119,0.3333333333333333,-5.160044037048517e-05,0.2222222222222222,0.3469387755102041,0.3469387755102041,0.3333333333333333,0.30357142857142855,0.30357142857142855,0.31333333333333335,9.778418070119252e-05,0.4222222222222222,0.22448979591836735,0.22448979591836735,0.3220338983050847,0.25,0.25,0.29333333333333333
0,ACVA,ACV Auctions Inc. Class A Common Stock,3368200439.0,United States,Technology,EDP Services,-0.0019012898585396977,0.4264705882352941,0.42857142857142855,0.42857142857142855,0.5,0.30434782608695654,0.30434782608695654,0.4093567251461988,-0.0010354941744894863,0.4117647058823529,0.5510204081632653,0.5510204081632653,0.5185185185185185,0.3253012048192771,0.3253012048192771,0.39766081871345027,0.00021739720602937,0.39705882352941174,0.5306122448979592,0.5306122448979592,0.4426229508196721,0.38235294117647056,0.38235294117647056,0.3684210526315789,0.0011396667441027047,0.35294117647058826,0.42857142857142855,0.42857142857142855,0.34782608695652173,0.328125,0.328125,0.3333333333333333
0,ACXP,Acurx Pharmaceuticals Inc. Common Stock,49179351.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-0.00030557604872990764,0.39215686274509803,0.23255813953488372,0.23255813953488372,0.38461538461538464,0.3448275862068966,0.3448275862068966,0.3695652173913043,0.000942081003832546,0.4117647058823529,0.23255813953488372,0.23255813953488372,0.31343283582089554,0.43478260869565216,0.43478260869565216,0.34782608695652173,-4.633849107976266e-05,0.35294117647058826,0.23255813953488372,0.23255813953488372,0.34615384615384615,0.2222222222222222,0.2222222222222222,0.2826086956521739,-0.0007852282602507513,0.27450980392156865,0.4418604651162791,0.4418604651162791,0.3888888888888889,0.3114754098360656,0.3114754098360656,0.3333333333333333
0,ACY,AeroCentury Corp. Common Stock,151904432.0,United States,Technology,Diversified Commercial Services,-0.002742050869232366,0.4146341463414634,0.35526315789473684,0.35526315789473684,0.30357142857142855,0.4576271186440678,0.4576271186440678,0.3668639053254438,-0.0030184196411789993,0.4146341463414634,0.39473684210526316,0.39473684210526316,0.2698412698412698,0.43478260869565216,0.43478260869565216,0.3668639053254438,-0.0009304678744166112,0.12195121951219512,0.868421052631579,0.868421052631579,0.5,0.46808510638297873,0.46808510638297873,0.46153846153846156,0.0018742368377567058,0.4878048780487805,0.2894736842105263,0.2894736842105263,0.20618556701030927,0.46808510638297873,0.46808510638297873,0.2958579881656805
0,ADAG,Adagene Inc. American Depositary Shares,531635818.0,China,Health Care,Biotechnology: Pharmaceutical Preparations,-0.0004820441058538154,0.3902439024390244,0.25,0.25,0.2909090909090909,0.45161290322580644,0.45161290322580644,0.33088235294117646,-0.0015717216181031855,0.2682926829268293,0.6428571428571429,0.6428571428571429,0.4230769230769231,0.42857142857142855,0.42857142857142855,0.4264705882352941,0.0003236228741702033,0.2926829268292683,0.375,0.375,0.3,0.375,0.375,0.3235294117647059,0.00036057701605996667,0.5853658536585366,0.3392857142857143,0.3392857142857143,0.3037974683544304,0.40425531914893614,0.40425531914893614,0.35294117647058826
0,ADAP,Adaptimmune Therapeutics plc American Depositary Shares,663867255.0,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations,-0.0008431782543778325,0.4827586206896552,0.2727272727272727,0.2727272727272727,0.4307692307692308,0.2777777777777778,0.2777777777777778,0.3657142857142857,-0.0013343846360315385,0.5344827586206896,0.34545454545454546,0.34545454545454546,0.43661971830985913,0.37254901960784315,0.37254901960784315,0.42857142857142855,-0.0003914036010635467,0.39655172413793105,0.3090909090909091,0.3090909090909091,0.35384615384615387,0.2698412698412698,0.2698412698412698,0.3028571428571429,0.000704885688134648,0.20689655172413793,0.36363636363636365,0.36363636363636365,0.2222222222222222,0.273972602739726,0.273972602739726,0.2857142857142857
0,ADBE,Adobe Inc. Common Stock,327526446000.0,United States,Technology,Computer Software: Prepackaged Software,-1.2621101231450885e-05,0.3333333333333333,0.4,0.4,0.4375,0.46153846153846156,0.46153846153846156,0.3942857142857143,-0.0003772692316802912,0.25396825396825395,0.5166666666666667,0.5166666666666667,0.42105263157894735,0.3924050632911392,0.3924050632911392,0.3942857142857143,3.839474007241191e-05,0.3333333333333333,0.3,0.3,0.38181818181818183,0.2857142857142857,0.2857142857142857,0.32,-0.000568552829269507,0.6031746031746031,0.18333333333333332,0.18333333333333332,0.4523809523809524,0.3142857142857143,0.3142857142857143,0.37142857142857144
0,ADC,Agree Realty Corporation Common Stock,4860857246.0,United States,Consumer Services,Real Estate Investment Trusts,-9.7002706006813e-05,0.3333333333333333,0.2,0.2,0.3442622950819672,0.15789473684210525,0.15789473684210525,0.3028571428571429,0.00010226665010556171,0.31746031746031744,0.17777777777777778,0.17777777777777778,0.28169014084507044,0.17777777777777778,0.17777777777777778,0.29714285714285715,0.00045535671397080085,0.4126984126984127,0.26666666666666666,0.26666666666666666,0.3939393939393939,0.2857142857142857,0.2857142857142857,0.3657142857142857,0.0003059935140432553,0.49206349206349204,0.28888888888888886,0.28888888888888886,0.40789473684210525,0.2653061224489796,0.2653061224489796,0.35428571428571426
0,ADES,Advanced Emissions Solutions Inc. Common Stock,131490026.0,United States,Basic Industries,Industrial Specialties,0.0003802222913863667,0.4,0.4909090909090909,0.4909090909090909,0.4,0.421875,0.421875,0.4117647058823529,0.0007132649413962416,0.38181818181818183,0.36363636363636365,0.36363636363636365,0.328125,0.3225806451612903,0.3225806451612903,0.3176470588235294,0.0003775085588618146,0.38181818181818183,0.34545454545454546,0.34545454545454546,0.38181818181818183,0.3333333333333333,0.3333333333333333,0.3352941176470588,-0.0007073225525106461,0.4727272727272727,0.10909090909090909,0.10909090909090909,0.3333333333333333,0.1875,0.1875,0.35294117647058826
0,ADGI,Adagio Therapeutics Inc. Common Stock,2232820816.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,0.0016230612388802863,0.4666666666666667,0.6785714285714286,0.6785714285714286,0.32558139534883723,0.3958333333333333,0.3958333333333333,0.38613861386138615,0.0016091870076750203,0.8666666666666667,0.10714285714285714,0.10714285714285714,0.29545454545454547,0.375,0.375,0.32673267326732675,0.0017709269353627416,0.2,0.6428571428571429,0.6428571428571429,0.2222222222222222,0.3050847457627119,0.3050847457627119,0.31683168316831684,-0.0030701558712273188,0.23333333333333334,0.10714285714285714,0.10714285714285714,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.36633663366336633
0,ADI,Analog Devices Inc. Common Stock,405852642390.0,United States,Technology,Semiconductors,3.9967945528880986e-05,0.2972972972972973,0.24,0.24,0.41509433962264153,0.2608695652173913,0.2608695652173913,0.3028571428571429,0.0007776011595573213,0.17567567567567569,0.1,0.1,0.41935483870967744,0.2631578947368421,0.2631578947368421,0.2914285714285714,0.0007257179086066991,0.28378378378378377,0.16,0.16,0.44680851063829785,0.26666666666666666,0.26666666666666666,0.32,0.0003742138225126293,0.32432432432432434,0.06,0.06,0.36363636363636365,0.23076923076923078,0.23076923076923078,0.3142857142857143
0,ADIL,Adial Pharmaceuticals Inc Common Stock,62715470.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-0.0008406746429109171,0.4423076923076923,0.14,0.14,0.3108108108108108,0.21212121212121213,0.21212121212121213,0.3275862068965517,-0.0007478300664127846,0.5192307692307693,0.26,0.26,0.3,0.37142857142857144,0.37142857142857144,0.3620689655172414,0.00250217977813116,0.3269230769230769,0.28,0.28,0.22666666666666666,0.2916666666666667,0.2916666666666667,0.2988505747126437,0.0026944317361371315,0.5961538461538461,0.26,0.26,0.28703703703703703,0.3170731707317073,0.3170731707317073,0.2988505747126437
0,ADILW,Adial Pharmaceuticals Inc Warrant,0.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-0.012135525936503066,0.45454545454545453,0.375,0.375,0.38461538461538464,0.21428571428571427,0.21428571428571427,0.34375,0.0011497248769811244,0.5454545454545454,0.0,0.0,0.2608695652173913,0.0,0.0,0.21875,0.000620289437316188,0.45454545454545453,0.25,0.25,0.22727272727272727,0.2222222222222222,0.2222222222222222,0.21875,-0.01836143936151484,0.8181818181818182,0.25,0.25,0.47368421052631576,0.3333333333333333,0.3333333333333333,0.46875
0,ADMA,ADMA Biologics Inc Common Stock,299595140.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-0.00392632280784256,0.5774647887323944,0.3,0.3,0.5256410256410257,0.34285714285714286,0.34285714285714286,0.49714285714285716,-0.001338496258116677,0.5352112676056338,0.225,0.225,0.4523809523809524,0.36,0.36,0.44,-0.00254853214788084,0.38028169014084506,0.325,0.325,0.421875,0.24528301886792453,0.24528301886792453,0.3657142857142857,-0.0023184945871178165,0.43661971830985913,0.375,0.375,0.484375,0.19736842105263158,0.19736842105263158,0.35428571428571426
0,ADMP,Adamis Pharmaceuticals Corporation Common Stock,133699755.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,0.00024532313823698526,0.35185185185185186,0.4507042253521127,0.4507042253521127,0.3392857142857143,0.49230769230769234,0.49230769230769234,0.4057142857142857,-0.0012519715795994112,0.42592592592592593,0.5774647887323944,0.5774647887323944,0.3770491803278688,0.5189873417721519,0.5189873417721519,0.45714285714285713,-0.000934581147712677,0.4074074074074074,0.5774647887323944,0.5774647887323944,0.36065573770491804,0.44086021505376344,0.44086021505376344,0.41714285714285715,-0.0004601310447403617,0.48148148148148145,0.16901408450704225,0.16901408450704225,0.3170731707317073,0.3076923076923077,0.3076923076923077,0.3142857142857143
0,ADMS,Adamas Pharmaceuticals Inc. Common Stock,373621634.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,3.967501758053153e-06,0.0,0.9386503067484663,0.9386503067484663,0.0,0.9683544303797469,0.9683544303797469,0.9053254437869822,0.0,0.0,1.0,1.0,0.0,0.9644970414201184,0.9644970414201184,0.9644970414201184,0.0,0.0,1.0,1.0,0.0,0.9644970414201184,0.9644970414201184,0.9644970414201184,-7.643246358787111e-05,1.0,0.0,0.0,0.029940119760479042,0.0,0.0,0.029585798816568046
0,ADOC,Edoc Acquisition Corp. Class A Ordinary Share,120400800.0,United States,Finance,Business Services,0.0001385740030288811,0.2857142857142857,0.26666666666666666,0.26666666666666666,0.2,0.8,0.8,0.2692307692307692,-6.293606953094487e-05,0.0,0.8666666666666667,0.8666666666666667,0.0,0.5909090909090909,0.5909090909090909,0.5384615384615384,-1.5272257258856106e-05,0.2857142857142857,0.5333333333333333,0.5333333333333333,0.2,0.5714285714285714,0.5714285714285714,0.38461538461538464,-0.00010448836027467489,0.5714285714285714,0.4,0.4,0.3333333333333333,0.5454545454545454,0.5454545454545454,0.38461538461538464
0,ADOCR,Edoc Acquisition Corp. Right,0.0,United States,Finance,Business Services,-0.0021350312370032425,0.25,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.5,0.5,0.3684210526315789,-0.007027376416624326,0.625,0.0,0.0,0.45454545454545453,0.0,0.0,0.3684210526315789,-0.002722688982156564,0.375,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5,0.5,0.3684210526315789,-0.0037231610369919295,0.625,0.14285714285714285,0.14285714285714285,0.5555555555555556,0.5,0.5,0.3684210526315789
0,ADOCW,Edoc Acquisition Corp. Warrant,0.0,United States,Finance,Business Services,-0.028707959988976114,0.5294117647058824,0.2222222222222222,0.2222222222222222,0.6923076923076923,0.2857142857142857,0.2857142857142857,0.6046511627906976,-0.019787563915545214,0.35294117647058826,0.0,0.0,0.6,0.0,0.0,0.5116279069767442,-0.0202484976019708,0.23529411764705882,0.5555555555555556,0.5555555555555556,0.5,0.35714285714285715,0.35714285714285715,0.4883720930232558,-0.009039166348139076,0.17647058823529413,0.1111111111111111,0.1111111111111111,0.375,0.125,0.125,0.4418604651162791
0,ADP,Automatic Data Processing Inc. Common Stock,100251477432.0,United States,Miscellaneous,Business Services,-6.79605615910935e-05,0.1875,0.45588235294117646,0.45588235294117646,0.32432432432432434,0.4696969696969697,0.4696969696969697,0.37714285714285717,0.0003247138870349153,0.125,0.14705882352941177,0.14705882352941177,0.27586206896551724,0.3225806451612903,0.3225806451612903,0.26857142857142857,0.00033981252852201233,0.28125,0.38235294117647056,0.38235294117647056,0.4,0.5,0.5,0.36,-5.806626180119221e-05,0.25,0.4852941176470588,0.4852941176470588,0.2909090909090909,0.3707865168539326,0.3707865168539326,0.32
0,ADPT,Adaptive Biotechnologies Corporation Common Stock,3859955933.0,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),-0.00020822623338078846,0.36065573770491804,0.22916666666666666,0.22916666666666666,0.3384615384615385,0.2391304347826087,0.2391304347826087,0.32571428571428573,0.0012431793830202803,0.4918032786885246,0.25,0.25,0.33707865168539325,0.2857142857142857,0.2857142857142857,0.32,-0.000534552469472834,0.3442622950819672,0.2916666666666667,0.2916666666666667,0.3684210526315789,0.2692307692307692,0.2692307692307692,0.3314285714285714,-7.825324977801863e-05,0.5901639344262295,0.3333333333333333,0.3333333333333333,0.3564356435643564,0.3018867924528302,0.3018867924528302,0.33714285714285713
0,ADS,Alliance Data Systems Corporation Common Stock,3702518556.0,United States,Finance,Diversified Financial Services,0.0005241404142442707,0.39344262295081966,0.40625,0.40625,0.34285714285714286,0.5,0.5,0.38857142857142857,-0.0001382796404961424,0.4262295081967213,0.359375,0.359375,0.36619718309859156,0.40350877192982454,0.40350877192982454,0.36,-0.0014148565417664454,0.4098360655737705,0.3125,0.3125,0.423728813559322,0.4,0.4,0.4,0.0014752243957154407,0.26229508196721313,0.265625,0.265625,0.24242424242424243,0.3469387755102041,0.3469387755102041,0.25142857142857145
0,ADSK,Autodesk Inc. Common Stock,70906164231.0,United States,Technology,Computer Software: Prepackaged Software,-0.0002875578396878596,0.3698630136986301,0.5238095238095238,0.5238095238095238,0.45,0.275,0.275,0.35428571428571426,-0.0008744610073229326,0.3287671232876712,0.5476190476190477,0.5476190476190477,0.4528301886792453,0.23711340206185566,0.23711340206185566,0.32571428571428573,-0.0005316997923168079,0.3150684931506849,0.30952380952380953,0.30952380952380953,0.39655172413793105,0.19696969696969696,0.19696969696969696,0.32571428571428573,-0.00025125379921184357,0.2191780821917808,0.2857142857142857,0.2857142857142857,0.35555555555555557,0.2553191489361702,0.2553191489361702,0.3314285714285714
0,ADT,ADT Inc. Common Stock,7473123377.0,United States,Consumer Services,Diversified Commercial Services,0.0009139470383538841,0.234375,0.34,0.34,0.3488372093023256,0.3148148148148148,0.3148148148148148,0.3314285714285714,-0.0004042412131806862,0.25,0.3,0.3,0.2909090909090909,0.3191489361702128,0.3191489361702128,0.3485714285714286,-0.0003044216078068237,0.3125,0.38,0.38,0.35714285714285715,0.30158730158730157,0.30158730158730157,0.35428571428571426,-0.0006944252801948786,0.4375,0.28,0.28,0.358974358974359,0.25925925925925924,0.25925925925925924,0.3485714285714286
0,ADTN,ADTRAN Inc. Common Stock,1045159364.0,United States,Capital Goods,Telecommunications Equipment,0.0004947320337559177,0.373134328358209,0.13725490196078433,0.13725490196078433,0.35714285714285715,0.20588235294117646,0.20588235294117646,0.3160919540229885,0.0006801387731498745,0.2835820895522388,0.1568627450980392,0.1568627450980392,0.2753623188405797,0.19047619047619047,0.19047619047619047,0.25287356321839083,-8.288590838400443e-05,0.3283582089552239,0.4117647058823529,0.4117647058823529,0.3793103448275862,0.3088235294117647,0.3088235294117647,0.3448275862068966,0.0002727056260503192,0.4925373134328358,0.3137254901960784,0.3137254901960784,0.38372093023255816,0.38095238095238093,0.38095238095238093,0.3448275862068966
0,ADTX,Aditxt Inc. Common Stock,29888244.0,United States,Consumer Durables,Specialty Chemicals,-0.002216483838973193,0.4533333333333333,0.2727272727272727,0.2727272727272727,0.4657534246575342,0.23076923076923078,0.23076923076923078,0.3657142857142857,-0.0016393182994388382,0.4533333333333333,0.36363636363636365,0.36363636363636365,0.4473684210526316,0.32653061224489793,0.32653061224489793,0.41714285714285715,-0.0011016797558767468,0.4,0.4772727272727273,0.4772727272727273,0.43478260869565216,0.3442622950819672,0.3442622950819672,0.38285714285714284,0.0010097617903681367,0.3466666666666667,0.2727272727272727,0.2727272727272727,0.38235294117647056,0.24489795918367346,0.24489795918367346,0.29714285714285715
0,ADUS,Addus HomeCare Corporation Common Stock,1598634242.0,United States,Health Care,Medical/Nursing Services,0.00016004070980930307,0.2619047619047619,0.42105263157894735,0.42105263157894735,0.5945945945945946,0.22857142857142856,0.22857142857142856,0.3468208092485549,-0.00040252867541318147,0.2976190476190476,0.18421052631578946,0.18421052631578946,0.7142857142857143,0.16279069767441862,0.16279069767441862,0.32947976878612717,0.00037363003702937134,0.19047619047619047,0.3684210526315789,0.3684210526315789,0.45714285714285713,0.22950819672131148,0.22950819672131148,0.3179190751445087,-0.0008735346538347623,0.5595238095238095,0.18421052631578946,0.18421052631578946,0.47959183673469385,0.16666666666666666,0.16666666666666666,0.37572254335260113
0,ADV,Advantage Solutions Inc. Class A Common Stock,2494431022.0,United States,Technology,Advertising,0.00026738552271371376,0.39285714285714285,0.3148148148148148,0.3148148148148148,0.3013698630136986,0.3617021276595745,0.3617021276595745,0.3588235294117647,-0.0001603618289045413,0.5357142857142857,0.14814814814814814,0.14814814814814814,0.2830188679245283,0.42105263157894735,0.42105263157894735,0.3411764705882353,-0.0009876812257642446,0.39285714285714285,0.24074074074074073,0.24074074074074073,0.3728813559322034,0.3023255813953488,0.3023255813953488,0.36470588235294116,-3.066203533227237e-07,0.35714285714285715,0.5555555555555556,0.5555555555555556,0.38461538461538464,0.29411764705882354,0.29411764705882354,0.3235294117647059
0,ADVM,Adverum Biotechnologies Inc. Common Stock,195322659.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-0.0002244015876264917,0.5076923076923077,0.36507936507936506,0.36507936507936506,0.4230769230769231,0.4423076923076923,0.4423076923076923,0.38285714285714284,-0.0008033641492237642,0.676923076923077,0.30158730158730157,0.30158730158730157,0.41904761904761906,0.3584905660377358,0.3584905660377358,0.4,-0.0005327229648115646,0.5538461538461539,0.31746031746031744,0.31746031746031744,0.41379310344827586,0.37037037037037035,0.37037037037037035,0.38857142857142857,-0.0008335712063674688,0.4153846153846154,0.36507936507936506,0.36507936507936506,0.35526315789473684,0.36507936507936506,0.36507936507936506,0.36
0,ADVWW,Advantage Solutions Inc. Warrant,0.0,United States,Technology,Advertising,-0.013788550410056522,0.6363636363636364,0.3333333333333333,0.3333333333333333,0.7368421052631579,0.2857142857142857,0.2857142857142857,0.55,0.0009352076580983408,0.7727272727272727,0.0,0.0,0.5666666666666667,0.0,0.0,0.5,-0.0004764258915428785,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.2,0.2,0.35,-0.009415428305327845,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.7058823529411765,0.2,0.2,0.5
0,ADX,Adams Diversified Equity Fund Inc.,2142823435.0,United States,Finance,Investment Managers,-0.00021446262581159575,0.2153846153846154,0.5102040816326531,0.5102040816326531,0.3783783783783784,0.3125,0.3125,0.3333333333333333,-0.00043059252728232386,0.06153846153846154,0.10204081632653061,0.10204081632653061,0.23529411764705882,0.4166666666666667,0.4166666666666667,0.30303030303030304,0.0004907313406586496,0.27692307692307694,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.36363636363636365,0.36363636363636365,0.3515151515151515,0.0010297947627334722,0.3384615384615385,0.30612244897959184,0.30612244897959184,0.36065573770491804,0.25,0.25,0.2727272727272727
0,ADXN,Addex Therapeutics Ltd American Depositary Shares,40526399.0,Switzerland,Health Care,Biotechnology: Pharmaceutical Preparations,-0.0022331706531650264,0.75,0.1111111111111111,0.1111111111111111,0.42857142857142855,0.4,0.4,0.3958333333333333,-0.009863760256754816,0.5833333333333334,0.0,0.0,0.7777777777777778,0.0,0.0,0.4166666666666667,0.0002638355775279368,0.6666666666666666,0.05555555555555555,0.05555555555555555,0.25806451612903225,0.3333333333333333,0.3333333333333333,0.2916666666666667,-0.004073299973069953,0.6666666666666666,0.05555555555555555,0.05555555555555555,0.4444444444444444,1.0,1.0,0.3958333333333333
0,ADXS,Advaxis Inc. Common Stock,54934827.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,-0.0014154437551855553,0.425531914893617,0.421875,0.421875,0.29850746268656714,0.48214285714285715,0.48214285714285715,0.4,-0.001216972726899666,0.425531914893617,0.453125,0.453125,0.3389830508474576,0.4142857142857143,0.4142857142857143,0.3942857142857143,0.00024423774931282654,0.425531914893617,0.4375,0.4375,0.273972602739726,0.4444444444444444,0.4444444444444444,0.3657142857142857,-0.0009217107920226296,0.48936170212765956,0.140625,0.140625,0.25842696629213485,0.375,0.375,0.32
0,AE,Adams Resources & Energy Inc. Common Stock,127061945.0,United States,Energy,Oilfield Services/Equipment,-0.0029497224840112396,0.3469387755102041,0.25806451612903225,0.25806451612903225,0.4146341463414634,0.16326530612244897,0.16326530612244897,0.3515625,-0.0035222540703588948,0.4897959183673469,0.3225806451612903,0.3225806451612903,0.4528301886792453,0.29411764705882354,0.29411764705882354,0.4375,-0.002887258773823552,0.5306122448979592,0.5161290322580645,0.5161290322580645,0.5,0.24615384615384617,0.24615384615384617,0.3828125,-0.003112306238358482,0.5714285714285714,0.12903225806451613,0.12903225806451613,0.4444444444444444,0.21052631578947367,0.21052631578947367,0.4375
0,AEAC,Authentic Equity Acquisition Corp. Class A ordinary share,292800000.0,United States,Finance,Business Services,-0.00017109417107922606,0.375,0.17647058823529413,0.17647058823529413,0.1875,0.5454545454545454,0.5454545454545454,0.31666666666666665,-0.00022229217349653587,0.25,0.3235294117647059,0.3235294117647059,0.2222222222222222,0.55,0.55,0.4,-7.692870908708819e-05,0.375,0.4117647058823529,0.4117647058823529,0.16666666666666666,0.56,0.56,0.36666666666666664,-8.533948888668116e-05,0.375,0.4117647058823529,0.4117647058823529,0.25,0.5384615384615384,0.5384615384615384,0.36666666666666664
0,AEACU,Authentic Equity Acquisition Corp. Unit,0.0,United States,Finance,Business Services,-0.0009081017083881353,0.6875,0.15384615384615385,0.15384615384615385,0.4782608695652174,0.13333333333333333,0.13333333333333333,0.36585365853658536,-0.0004633998699655186,0.5625,0.23076923076923078,0.23076923076923078,0.5294117647058824,0.2,0.2,0.34146341463414637,-0.0002812047007529166,0.4375,0.38461538461538464,0.38461538461538464,0.4666666666666667,0.3125,0.3125,0.36585365853658536,-0.0005071288148148485,0.6875,0.3076923076923077,0.3076923076923077,0.4230769230769231,0.36363636363636365,0.36363636363636365,0.4634146341463415
0,AEACW,Authentic Equity Acquisition Corp. Warrant,0.0,United States,Finance,Business Services,-0.010275322276382485,0.45,0.2916666666666667,0.2916666666666667,0.32142857142857145,0.3181818181818182,0.3181818181818182,0.390625,-0.00689029426425096,0.65,0.041666666666666664,0.041666666666666664,0.30952380952380953,0.1,0.1,0.328125,0.00010811499695704544,0.3,0.16666666666666666,0.16666666666666666,0.23076923076923078,0.2857142857142857,0.2857142857142857,0.25,-0.01079583366821435,0.9,0.0,0.0,0.33962264150943394,0.0,0.0,0.421875
0,AEE,Ameren Corporation Common Stock,21994416588.0,United States,Public Utilities,Power Generation,1.0475260052446732e-05,0.23880597014925373,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.45652173913043476,0.45652173913043476,0.36,-0.00032703112140900756,0.3582089552238806,0.30158730158730157,0.30158730158730157,0.4,0.38,0.38,0.3485714285714286,-0.00020514484767998695,0.34328358208955223,0.38095238095238093,0.38095238095238093,0.3770491803278688,0.3582089552238806,0.3582089552238806,0.34285714285714286,-0.0005153366229156617,0.6268656716417911,0.19047619047619047,0.19047619047619047,0.4827586206896552,0.375,0.375,0.4057142857142857
0,AEF,Aberdeen Emerging Markets Equity Income Fund Inc. Common Stock,415149544.0,United States,Finance,Finance/Investors Services,-7.839296105333834e-05,0.47619047619047616,0.1702127659574468,0.1702127659574468,0.2898550724637681,0.36363636363636365,0.36363636363636365,0.34,0.0004346141336910784,0.38095238095238093,0.06382978723404255,0.06382978723404255,0.25,0.375,0.375,0.32,0.00017586545950624416,0.2619047619047619,0.48936170212765956,0.48936170212765956,0.2972972972972973,0.4339622641509434,0.4339622641509434,0.4066666666666667,0.0002615880060862713,0.38095238095238093,0.40425531914893614,0.40425531914893614,0.25,0.3114754098360656,0.3114754098360656,0.29333333333333333
0,AEG,AEGON N.V. Common Stock,9544628188.0,Netherlands,Finance,Life Insurance,-7.931373055205418e-06,0.3584905660377358,0.44776119402985076,0.44776119402985076,0.38,0.45454545454545453,0.45454545454545453,0.4,0.00033600009385476986,0.37735849056603776,0.5373134328358209,0.5373134328358209,0.4,0.4675324675324675,0.4675324675324675,0.3942857142857143,0.00014271932707805905,0.33962264150943394,0.373134328358209,0.373134328358209,0.33962264150943394,0.4032258064516129,0.4032258064516129,0.36,0.00029246465140702965,0.2641509433962264,0.417910447761194,0.417910447761194,0.2545454545454545,0.4,0.4,0.3314285714285714
